id,mbti,input_path,face_path,conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2
5720,ESTP,ESTP/311_745cca6170.jpg,train/ESTP/311_745cca6170_face.jpg,0.8689713478088379,79,55,127,121
5721,ESTP,ESTP/311_761d7debb9.jpg,train/ESTP/311_761d7debb9_face.jpg,0.9078807830810547,205,173,587,680
5722,ESTP,ESTP/3151_1d47f80554.jpg,train/ESTP/3151_1d47f80554_face.jpg,0.90120530128479,131,139,371,469
5723,ESTP,ESTP/3151_5f65717af3.jpg,train/ESTP/3151_5f65717af3_face.jpg,0.9005910754203796,167,261,592,709
5724,ESTP,ESTP/3151_94fc56d485.jpg,train/ESTP/3151_94fc56d485_face.jpg,0.9052074551582336,57,45,141,149
5725,ESTP,ESTP/3151_b473218ff2.jpg,train/ESTP/3151_b473218ff2_face.jpg,0.9047570824623108,297,218,731,762
5726,ESTP,ESTP/316238_4b15a8f0c9.jpg,train/ESTP/316238_4b15a8f0c9_face.jpg,0.8553436994552612,121,46,255,226
5727,ESTP,ESTP/316238_732657220d.jpg,train/ESTP/316238_732657220d_face.jpg,0.7790583372116089,201,98,318,242
5728,ESTP,ESTP/316238_9b75ec2399.jpg,train/ESTP/316238_9b75ec2399_face.jpg,0.896819531917572,53,7,163,171
5729,ESTP,ESTP/316238_c883ee3231.jpg,train/ESTP/316238_c883ee3231_face.jpg,0.8501554727554321,76,29,158,142
5730,ESTP,ESTP/318387_d3af5e6ce6.jpg,train/ESTP/318387_d3af5e6ce6_face.jpg,0.8728252053260803,83,52,133,115
5731,ESTP,ESTP/318387_d9748e4a71.jpg,train/ESTP/318387_d9748e4a71_face.jpg,0.8898783326148987,676,416,1080,924
5732,ESTP,ESTP/318387_ee9bec1b9a.jpg,train/ESTP/318387_ee9bec1b9a_face.jpg,0.858879566192627,88,67,205,225
5733,ESTP,ESTP/318387_fda12e025e.jpg,train/ESTP/318387_fda12e025e_face.jpg,0.8735251426696777,204,73,380,290
5734,ESTP,ESTP/318_1877508ed8.jpg,train/ESTP/318_1877508ed8_face.jpg,0.9257272481918335,78,48,259,297
5735,ESTP,ESTP/318_c58cd49196.jpg,train/ESTP/318_c58cd49196_face.jpg,0.9058371186256409,190,150,463,541
5736,ESTP,ESTP/318_ceeb81847f.jpg,train/ESTP/318_ceeb81847f_face.jpg,0.8725780844688416,198,81,282,195
5737,ESTP,ESTP/318_fc294fd001.jpg,train/ESTP/318_fc294fd001_face.jpg,0.9252350330352783,45,29,156,177
5738,ESTP,ESTP/31901_7fa094eff7.jpg,train/ESTP/31901_7fa094eff7_face.jpg,0.8966658711433411,258,79,636,591
5739,ESTP,ESTP/31901_8675b6e83b.jpg,train/ESTP/31901_8675b6e83b_face.jpg,0.8929859399795532,369,52,527,253
5740,ESTP,ESTP/31901_8d3c273caa.jpg,train/ESTP/31901_8d3c273caa_face.jpg,0.8853540420532227,61,20,149,139
5741,ESTP,ESTP/31901_91a74fdaa3.jpg,train/ESTP/31901_91a74fdaa3_face.jpg,0.8552578687667847,271,257,863,1025
5742,ESTP,ESTP/31907_13c6a58e16.jpg,train/ESTP/31907_13c6a58e16_face.jpg,0.8900017142295837,68,36,153,142
5743,ESTP,ESTP/31907_6715ef4556.jpg,train/ESTP/31907_6715ef4556_face.jpg,0.9072186350822449,207,143,479,511
5744,ESTP,ESTP/31907_abcbacad3e.jpg,train/ESTP/31907_abcbacad3e_face.jpg,0.8912475109100342,229,124,505,465
5745,ESTP,ESTP/31907_f48999deb7.jpg,train/ESTP/31907_f48999deb7_face.jpg,0.8762537837028503,176,160,401,446
5746,ESTP,ESTP/319175_27ab71416f.jpg,train/ESTP/319175_27ab71416f_face.jpg,0.8787897825241089,58,30,140,143
5747,ESTP,ESTP/319175_59b0bde1b5.jpg,train/ESTP/319175_59b0bde1b5_face.jpg,0.8925688862800598,324,100,566,435
5748,ESTP,ESTP/319175_b4f3aff78f.jpg,train/ESTP/319175_b4f3aff78f_face.jpg,0.8940829634666443,71,52,135,150
5749,ESTP,ESTP/31966_7efb441bc7.jpg,train/ESTP/31966_7efb441bc7_face.jpg,0.8888728618621826,204,131,629,729
5750,ESTP,ESTP/31966_912871523f.jpg,train/ESTP/31966_912871523f_face.jpg,0.8993390798568726,50,37,155,181
5751,ESTP,ESTP/31966_a147aa202c.jpg,train/ESTP/31966_a147aa202c_face.jpg,0.8916880488395691,211,57,652,662
5752,ESTP,ESTP/31966_cc39a58d1c.jpg,train/ESTP/31966_cc39a58d1c_face.jpg,0.9090833067893982,438,110,704,480
5753,ESTP,ESTP/321643_363c4e8701.jpg,train/ESTP/321643_363c4e8701_face.jpg,0.9132946729660034,45,95,258,386
5754,ESTP,ESTP/321643_715f55e68f.jpg,train/ESTP/321643_715f55e68f_face.jpg,0.9195199608802795,137,287,546,800
5755,ESTP,ESTP/321643_858b691333.jpg,train/ESTP/321643_858b691333_face.jpg,0.915635883808136,65,97,273,359
5756,ESTP,ESTP/321643_c761afd03f.jpg,train/ESTP/321643_c761afd03f_face.jpg,0.9216356873512268,36,76,147,214
5757,ESTP,ESTP/321_35511a2635.jpg,train/ESTP/321_35511a2635_face.jpg,0.9023037552833557,225,160,475,487
5758,ESTP,ESTP/321_53cfb87257.jpg,train/ESTP/321_53cfb87257_face.jpg,0.9081277847290039,348,211,877,896
5759,ESTP,ESTP/321_8b0d5ae200.jpg,train/ESTP/321_8b0d5ae200_face.jpg,0.8978295922279358,289,241,724,797
5760,ESTP,ESTP/321_dc620c345d.jpg,train/ESTP/321_dc620c345d_face.jpg,0.8914256691932678,62,46,132,136
5761,ESTP,ESTP/3227_56961f0b3c.jpg,train/ESTP/3227_56961f0b3c_face.jpg,0.891372561454773,40,55,142,199
5762,ESTP,ESTP/3227_d35b167054.jpg,train/ESTP/3227_d35b167054_face.jpg,0.9014561772346497,130,174,465,652
5763,ESTP,ESTP/3227_dda0a2a7b7.jpg,train/ESTP/3227_dda0a2a7b7_face.jpg,0.890309751033783,140,2,581,621
5764,ESTP,ESTP/33195_571bdcaaf8.jpg,train/ESTP/33195_571bdcaaf8_face.jpg,0.8940752148628235,607,147,1012,708
5765,ESTP,ESTP/33195_d33f569cd6.jpg,train/ESTP/33195_d33f569cd6_face.jpg,0.9146888852119446,40,49,155,215
5766,ESTP,ESTP/33195_dd6fa08b8b.jpg,train/ESTP/33195_dd6fa08b8b_face.jpg,0.8784695863723755,63,37,105,96
5767,ESTP,ESTP/331_099955289e.jpg,train/ESTP/331_099955289e_face.jpg,0.8793085813522339,65,23,153,149
5768,ESTP,ESTP/331_5ae963f394.jpg,train/ESTP/331_5ae963f394_face.jpg,0.8845721483230591,159,64,370,362
5769,ESTP,ESTP/331_9a6b0cba29.jpg,train/ESTP/331_9a6b0cba29_face.jpg,0.8584389686584473,223,151,325,305
5770,ESTP,ESTP/331_b6d6211a66.jpg,train/ESTP/331_b6d6211a66_face.jpg,0.8703605532646179,175,89,307,270
5771,ESTP,ESTP/332153_7ebf7d4c7a.jpg,test/ESTP/332153_7ebf7d4c7a_face.jpg,0.9173781871795654,247,364,948,1245
5772,ESTP,ESTP/332153_a953fe13ca.jpg,test/ESTP/332153_a953fe13ca_face.jpg,0.862744152545929,67,11,118,73
5773,ESTP,ESTP/332153_df04929ecd.jpg,test/ESTP/332153_df04929ecd_face.jpg,0.9297274351119995,59,21,179,169
5774,ESTP,ESTP/332481_679e078f24.jpg,test/ESTP/332481_679e078f24_face.jpg,0.9027692675590515,655,392,1211,1161
5775,ESTP,ESTP/332481_e37a8c2250.jpg,test/ESTP/332481_e37a8c2250_face.jpg,0.9078231453895569,744,302,1244,954
5776,ESTP,ESTP/332481_fb2ac2405d.jpg,test/ESTP/332481_fb2ac2405d_face.jpg,0.9208662509918213,37,49,136,184
5777,ESTP,ESTP/33444_6263d7990a.jpg,train/ESTP/33444_6263d7990a_face.jpg,0.9084951281547546,147,100,355,423
5778,ESTP,ESTP/33444_92c8d2a739.jpg,train/ESTP/33444_92c8d2a739_face.jpg,0.9301851987838745,77,136,395,589
5779,ESTP,ESTP/33444_ea16cf99dc.jpg,train/ESTP/33444_ea16cf99dc_face.jpg,0.8716623187065125,134,66,328,322
5780,ESTP,ESTP/33444_f8329129d0.jpg,train/ESTP/33444_f8329129d0_face.jpg,0.9034610390663147,56,40,137,162
5781,ESTP,ESTP/335618_0710c637a0.jpg,train/ESTP/335618_0710c637a0_face.jpg,0.8734297752380371,229,110,378,299
5782,ESTP,ESTP/335618_203064b846.jpg,train/ESTP/335618_203064b846_face.jpg,0.8601011633872986,71,35,119,94
5783,ESTP,ESTP/335618_5110f91f0b.jpg,train/ESTP/335618_5110f91f0b_face.jpg,0.8728092312812805,316,5,689,442
5784,ESTP,ESTP/335618_cbfa724653.jpg,train/ESTP/335618_cbfa724653_face.jpg,0.8581840991973877,539,209,937,629
5785,ESTP,ESTP/339847_0ccf21ba0d.jpg,train/ESTP/339847_0ccf21ba0d_face.jpg,0.9153139591217041,29,60,163,245
5786,ESTP,ESTP/339847_2c59334ccf.jpg,train/ESTP/339847_2c59334ccf_face.jpg,0.8755173087120056,174,47,239,136
5787,ESTP,ESTP/339847_3c728b3909.jpg,train/ESTP/339847_3c728b3909_face.jpg,0.914013147354126,45,91,250,376
5788,ESTP,ESTP/339_354d0a9f7b.jpg,val/ESTP/339_354d0a9f7b_face.jpg,0.8469407558441162,65,85,109,146
5789,ESTP,ESTP/339_87ffc07301.jpg,val/ESTP/339_87ffc07301_face.jpg,0.8925866484642029,62,50,147,193
5790,ESTP,ESTP/339_a2e5683a62.jpg,val/ESTP/339_a2e5683a62_face.jpg,0.8874415755271912,69,55,164,212
5791,ESTP,ESTP/339_af0a8bb09c.jpg,val/ESTP/339_af0a8bb09c_face.jpg,0.8897994160652161,161,119,276,310
5792,ESTP,ESTP/34007_0a17d2479d.jpg,train/ESTP/34007_0a17d2479d_face.jpg,0.8677138686180115,128,43,160,89
5793,ESTP,ESTP/34007_623c01e282.jpg,train/ESTP/34007_623c01e282_face.jpg,0.8745411038398743,308,102,384,214
5794,ESTP,ESTP/34007_95d9f9de6b.jpg,train/ESTP/34007_95d9f9de6b_face.jpg,0.8715782165527344,270,49,362,179
5795,ESTP,ESTP/34007_a502dfc18e.jpg,train/ESTP/34007_a502dfc18e_face.jpg,0.8751987814903259,309,165,685,705
5796,ESTP,ESTP/34539_4baa7947f4.jpg,train/ESTP/34539_4baa7947f4_face.jpg,0.884998619556427,136,45,219,159
5797,ESTP,ESTP/34539_4be974986d.jpg,train/ESTP/34539_4be974986d_face.jpg,0.8886144757270813,146,78,267,232
5798,ESTP,ESTP/34539_940d81d7d4.jpg,train/ESTP/34539_940d81d7d4_face.jpg,0.8718141317367554,65,35,119,103
5799,ESTP,ESTP/347672_3d2b2773a1.jpg,train/ESTP/347672_3d2b2773a1_face.jpg,0.8874801397323608,76,14,123,81
5800,ESTP,ESTP/347672_3e481dda74.jpg,train/ESTP/347672_3e481dda74_face.jpg,0.9032410979270935,320,101,559,444
5801,ESTP,ESTP/347672_77d657cb11.jpg,train/ESTP/347672_77d657cb11_face.jpg,0.9060214757919312,463,6,692,301
5802,ESTP,ESTP/34800_2b88cd189b.jpg,train/ESTP/34800_2b88cd189b_face.jpg,0.9074433445930481,157,78,265,248
5803,ESTP,ESTP/34800_e98b8003a2.jpg,train/ESTP/34800_e98b8003a2_face.jpg,0.9231462478637695,338,229,661,720
5804,ESTP,ESTP/34800_ef9d9ab496.jpg,train/ESTP/34800_ef9d9ab496_face.jpg,0.9179508090019226,267,373,986,1424
5805,ESTP,ESTP/34800_f846b7f2b6.jpg,train/ESTP/34800_f846b7f2b6_face.jpg,0.8971902132034302,71,35,119,111
5806,ESTP,ESTP/355587_3a3850c79c.jpg,train/ESTP/355587_3a3850c79c_face.jpg,0.8711065649986267,200,35,261,124
5807,ESTP,ESTP/355587_57081e095d.jpg,train/ESTP/355587_57081e095d_face.jpg,0.8963862061500549,218,127,547,591
5808,ESTP,ESTP/355587_588b6d8dc2.jpg,train/ESTP/355587_588b6d8dc2_face.jpg,0.8849341869354248,283,102,452,376
5809,ESTP,ESTP/355587_7f0f4ef446.jpg,train/ESTP/355587_7f0f4ef446_face.jpg,0.8640956878662109,121,21,158,74
5810,ESTP,ESTP/35640_63094cc431.jpg,train/ESTP/35640_63094cc431_face.jpg,0.8992663025856018,56,54,139,168
5811,ESTP,ESTP/35640_8493bb5147.jpg,train/ESTP/35640_8493bb5147_face.jpg,0.9071401357650757,487,74,809,524
5812,ESTP,ESTP/35640_8787a89ab7.jpg,train/ESTP/35640_8787a89ab7_face.jpg,0.9118059277534485,130,114,321,391
5813,ESTP,ESTP/35640_9928f24e31.jpg,train/ESTP/35640_9928f24e31_face.jpg,0.8943866491317749,1009,989,1819,2150
5814,ESTP,ESTP/364151_56ecefb995.jpg,train/ESTP/364151_56ecefb995_face.jpg,0.9031331539154053,81,20,149,118
5815,ESTP,ESTP/364151_784bb3c5e6.jpg,train/ESTP/364151_784bb3c5e6_face.jpg,0.8977855443954468,60,41,143,154
5816,ESTP,ESTP/364151_aec6ef20fe.jpg,train/ESTP/364151_aec6ef20fe_face.jpg,0.9107319116592407,283,102,536,456
5817,ESTP,ESTP/364151_e3cd2c4d5b.jpg,train/ESTP/364151_e3cd2c4d5b_face.jpg,0.8983050584793091,78,54,190,205
5818,ESTP,ESTP/36868_2e5fdf2cca.jpg,train/ESTP/36868_2e5fdf2cca_face.jpg,0.8949283361434937,63,49,114,115
5819,ESTP,ESTP/36868_84f41963e5.jpg,train/ESTP/36868_84f41963e5_face.jpg,0.866682231426239,271,117,523,482
5820,ESTP,ESTP/36868_c04d568690.jpg,train/ESTP/36868_c04d568690_face.jpg,0.8827203512191772,120,61,189,148
5821,ESTP,ESTP/37912_0c47b89134.jpg,train/ESTP/37912_0c47b89134_face.jpg,0.8696467280387878,130,33,220,143
5822,ESTP,ESTP/37912_2490bf5ad4.jpg,train/ESTP/37912_2490bf5ad4_face.jpg,0.9184704422950745,34,48,146,207
5823,ESTP,ESTP/37912_6f19f380a6.jpg,train/ESTP/37912_6f19f380a6_face.jpg,0.9232591390609741,84,39,216,215
5824,ESTP,ESTP/37912_78a0828c03.jpg,train/ESTP/37912_78a0828c03_face.jpg,0.9241639971733093,94,150,439,613
5825,ESTP,ESTP/390890_8f3213b68e.jpg,val/ESTP/390890_8f3213b68e_face.jpg,0.9102944135665894,258,60,382,237
5826,ESTP,ESTP/390890_a25061fbe0.jpg,val/ESTP/390890_a25061fbe0_face.jpg,0.855652928352356,45,65,106,147
5827,ESTP,ESTP/390890_b79acaae11.jpg,val/ESTP/390890_b79acaae11_face.jpg,0.9035776257514954,95,26,183,144
5828,ESTP,ESTP/390890_dd6b8cd3ce.jpg,val/ESTP/390890_dd6b8cd3ce_face.jpg,0.9074723124504089,121,29,180,111
5829,ESTP,ESTP/4145_011a3ae7bc.jpg,train/ESTP/4145_011a3ae7bc_face.jpg,0.9017664194107056,321,93,625,486
5830,ESTP,ESTP/4145_3171e74d65.jpg,train/ESTP/4145_3171e74d65_face.jpg,0.8554489612579346,99,31,148,95
5831,ESTP,ESTP/4145_5016945db4.jpg,train/ESTP/4145_5016945db4_face.jpg,0.8984216451644897,73,22,144,112
5832,ESTP,ESTP/4145_7ecd5e3432.jpg,train/ESTP/4145_7ecd5e3432_face.jpg,0.9161919951438904,961,111,1294,545
5833,ESTP,ESTP/41810_7f290bef4f.jpg,train/ESTP/41810_7f290bef4f_face.jpg,0.9089334011077881,111,23,175,121
5834,ESTP,ESTP/41810_861f767782.jpg,train/ESTP/41810_861f767782_face.jpg,0.9216074347496033,205,227,844,1219
5835,ESTP,ESTP/41810_896b763927.jpg,train/ESTP/41810_896b763927_face.jpg,0.9208707809448242,50,40,159,191
5836,ESTP,ESTP/41810_fd81c93466.jpg,train/ESTP/41810_fd81c93466_face.jpg,0.9140085577964783,259,52,408,286
5837,ESTP,ESTP/41827_2de1091157.jpg,train/ESTP/41827_2de1091157_face.jpg,0.8974089026451111,1143,1264,2010,2399
5838,ESTP,ESTP/41827_5ea9c5f057.jpg,train/ESTP/41827_5ea9c5f057_face.jpg,0.8956169486045837,707,492,1601,1695
5839,ESTP,ESTP/41827_a145f25012.jpg,train/ESTP/41827_a145f25012_face.jpg,0.9177243113517761,374,369,1239,1506
5840,ESTP,ESTP/41827_a95f5e7b37.jpg,train/ESTP/41827_a95f5e7b37_face.jpg,0.91466224193573,46,43,149,180
5841,ESTP,ESTP/42437_0db5100c64.jpg,train/ESTP/42437_0db5100c64_face.jpg,0.9216912388801575,132,99,385,443
5842,ESTP,ESTP/42437_84fd120c5c.jpg,train/ESTP/42437_84fd120c5c_face.jpg,0.8993249535560608,229,106,439,412
5843,ESTP,ESTP/42437_9a89b05492.jpg,train/ESTP/42437_9a89b05492_face.jpg,0.9269535541534424,55,37,159,183
5844,ESTP,ESTP/42437_c200c66d12.jpg,train/ESTP/42437_c200c66d12_face.jpg,0.9268813729286194,231,144,606,750
5845,ESTP,ESTP/433174_360281199f.jpg,train/ESTP/433174_360281199f_face.jpg,0.9015819430351257,76,36,145,128
5846,ESTP,ESTP/433174_99c395426c.jpg,train/ESTP/433174_99c395426c_face.jpg,0.9127374887466431,211,371,665,965
5847,ESTP,ESTP/433174_acf8aea77d.jpg,train/ESTP/433174_acf8aea77d_face.jpg,0.9050514698028564,270,128,518,457
5848,ESTP,ESTP/433174_d8978a9044.jpg,train/ESTP/433174_d8978a9044_face.jpg,0.8674386739730835,194,170,344,375
5849,ESTP,ESTP/433_17d72fdf45.jpg,train/ESTP/433_17d72fdf45_face.jpg,0.9019476175308228,156,112,350,364
5850,ESTP,ESTP/433_88cb774de0.jpg,train/ESTP/433_88cb774de0_face.jpg,0.8929320573806763,257,155,510,493
5851,ESTP,ESTP/433_d4392de5d3.jpg,train/ESTP/433_d4392de5d3_face.jpg,0.8727532029151917,62,39,124,122
5852,ESTP,ESTP/433_df8bf1529a.jpg,train/ESTP/433_df8bf1529a_face.jpg,0.8813058137893677,87,105,232,295
5853,ESTP,ESTP/43930_303a0faaed.jpg,train/ESTP/43930_303a0faaed_face.jpg,0.8834668397903442,65,35,133,118
5854,ESTP,ESTP/43930_b21d97a014.jpg,train/ESTP/43930_b21d97a014_face.jpg,0.8755587339401245,1144,313,1684,1095
5855,ESTP,ESTP/43930_da2cb87ed5.jpg,train/ESTP/43930_da2cb87ed5_face.jpg,0.871053159236908,38,52,138,192
5856,ESTP,ESTP/43930_f5b994be51.jpg,train/ESTP/43930_f5b994be51_face.jpg,0.8746803402900696,122,35,181,117
5857,ESTP,ESTP/44561_245d4b8e9e.jpg,train/ESTP/44561_245d4b8e9e_face.jpg,0.8789951801300049,43,38,136,153
5858,ESTP,ESTP/44561_3f06513f60.jpg,train/ESTP/44561_3f06513f60_face.jpg,0.8623923659324646,125,45,192,135
5859,ESTP,ESTP/44561_4298ec65e2.jpg,train/ESTP/44561_4298ec65e2_face.jpg,0.7542890310287476,98,143,328,472
5860,ESTP,ESTP/44704_0fe2f6a6da.jpg,train/ESTP/44704_0fe2f6a6da_face.jpg,0.9037135243415833,922,155,1316,737
5861,ESTP,ESTP/44704_5db83bfce3.jpg,train/ESTP/44704_5db83bfce3_face.jpg,0.9006039500236511,36,26,174,223
5862,ESTP,ESTP/44704_ac5799aac9.jpg,train/ESTP/44704_ac5799aac9_face.jpg,0.8952199220657349,191,81,395,349
5863,ESTP,ESTP/447575_1b57ce9b20.jpg,train/ESTP/447575_1b57ce9b20_face.jpg,0.9070022702217102,462,128,742,509
5864,ESTP,ESTP/447575_3db8579b4f.jpg,train/ESTP/447575_3db8579b4f_face.jpg,0.8922903537750244,199,25,301,169
5865,ESTP,ESTP/447575_9e08cea7b1.jpg,train/ESTP/447575_9e08cea7b1_face.jpg,0.9016305804252625,119,33,191,131
5866,ESTP,ESTP/447575_a651fb45c8.jpg,train/ESTP/447575_a651fb45c8_face.jpg,0.886272668838501,68,93,297,407
5867,ESTP,ESTP/449_ac7b15053a.jpg,train/ESTP/449_ac7b15053a_face.jpg,0.89643794298172,236,266,554,667
5868,ESTP,ESTP/449_d97d4e46bc.jpg,train/ESTP/449_d97d4e46bc_face.jpg,0.9077956080436707,286,9,708,518
5869,ESTP,ESTP/449_fad6c4f439.jpg,train/ESTP/449_fad6c4f439_face.jpg,0.8852994441986084,264,243,754,862
5870,ESTP,ESTP/449_fbac0adc58.jpg,train/ESTP/449_fbac0adc58_face.jpg,0.887168824672699,62,65,142,172
5871,ESTP,ESTP/45411_63ed07fbaf.jpg,train/ESTP/45411_63ed07fbaf_face.jpg,0.9181045889854431,248,77,613,562
5872,ESTP,ESTP/45411_b14c600bcd.jpg,train/ESTP/45411_b14c600bcd_face.jpg,0.9149935841560364,80,26,197,180
5873,ESTP,ESTP/45411_b7d3102795.jpg,train/ESTP/45411_b7d3102795_face.jpg,0.9075530171394348,502,462,1704,2223
5874,ESTP,ESTP/45411_c12d189b90.jpg,train/ESTP/45411_c12d189b90_face.jpg,0.9245576858520508,152,214,517,705
5875,ESTP,ESTP/47400_161c5eb740.jpg,train/ESTP/47400_161c5eb740_face.jpg,0.9051269292831421,65,18,144,125
5876,ESTP,ESTP/47400_32b56aa86f.jpg,train/ESTP/47400_32b56aa86f_face.jpg,0.9074804782867432,178,87,446,413
5877,ESTP,ESTP/47400_6297e3e278.jpg,train/ESTP/47400_6297e3e278_face.jpg,0.9132933616638184,631,176,1371,1193
5878,ESTP,ESTP/47400_e613aeccfb.jpg,train/ESTP/47400_e613aeccfb_face.jpg,0.9145420789718628,417,134,884,780
5879,ESTP,ESTP/474198_9e59a1bba0.jpg,train/ESTP/474198_9e59a1bba0_face.jpg,0.9223303198814392,1451,174,2756,1997
5880,ESTP,ESTP/474198_b429741f63.jpg,train/ESTP/474198_b429741f63_face.jpg,0.8931404948234558,26,26,122,163
5881,ESTP,ESTP/474198_cdd7f91311.jpg,train/ESTP/474198_cdd7f91311_face.jpg,0.9033029079437256,67,69,316,425
5882,ESTP,ESTP/474198_f4264072c9.jpg,train/ESTP/474198_f4264072c9_face.jpg,0.8950937390327454,703,52,900,335
5883,ESTP,ESTP/48587_17afd3b49f.jpg,train/ESTP/48587_17afd3b49f_face.jpg,0.897514820098877,130,69,252,211
5884,ESTP,ESTP/48587_1d10e200b5.jpg,train/ESTP/48587_1d10e200b5_face.jpg,0.8868911266326904,59,31,112,95
5885,ESTP,ESTP/48587_27695339ce.jpg,train/ESTP/48587_27695339ce_face.jpg,0.8967393040657043,157,124,270,265
5886,ESTP,ESTP/48587_c13af8b7e0.jpg,train/ESTP/48587_c13af8b7e0_face.jpg,0.8926618695259094,248,48,367,206
5887,ESTP,ESTP/48610_705535ad96.jpg,train/ESTP/48610_705535ad96_face.jpg,0.8888537287712097,191,38,342,255
5888,ESTP,ESTP/48610_931e4eff1b.jpg,train/ESTP/48610_931e4eff1b_face.jpg,0.8917527198791504,86,16,154,116
5889,ESTP,ESTP/48610_c9c0670a15.jpg,train/ESTP/48610_c9c0670a15_face.jpg,0.8786051273345947,128,111,491,558
5890,ESTP,ESTP/48610_cc8235cde1.jpg,train/ESTP/48610_cc8235cde1_face.jpg,0.9077627062797546,249,188,541,583
5891,ESTP,ESTP/48641_159cea17ce.jpg,test/ESTP/48641_159cea17ce_face.jpg,0.8884839415550232,668,136,1000,632
5892,ESTP,ESTP/48641_5b1916f786.jpg,test/ESTP/48641_5b1916f786_face.jpg,0.8985764384269714,72,22,114,87
5893,ESTP,ESTP/48641_cdab7f5f38.jpg,test/ESTP/48641_cdab7f5f38_face.jpg,0.9016029834747314,100,43,181,168
5894,ESTP,ESTP/48641_cf65be6886.jpg,test/ESTP/48641_cf65be6886_face.jpg,0.9034404158592224,138,43,219,168
5895,ESTP,ESTP/48962_7e0aa9ea23.jpg,train/ESTP/48962_7e0aa9ea23_face.jpg,0.9259106516838074,158,128,483,523
5896,ESTP,ESTP/48962_caa736a56e.jpg,train/ESTP/48962_caa736a56e_face.jpg,0.9076260924339294,170,126,560,589
5897,ESTP,ESTP/48962_ccfbf722c4.jpg,train/ESTP/48962_ccfbf722c4_face.jpg,0.8856688141822815,86,30,156,131
5898,ESTP,ESTP/49423_05086949b0.jpg,val/ESTP/49423_05086949b0_face.jpg,0.8751242756843567,46,53,128,167
5899,ESTP,ESTP/49423_3e167fdd35.jpg,val/ESTP/49423_3e167fdd35_face.jpg,0.8649418950080872,70,106,109,151
5900,ESTP,ESTP/49423_9a0458cf92.jpg,val/ESTP/49423_9a0458cf92_face.jpg,0.9165283441543579,866,239,1481,1099
5901,ESTP,ESTP/50206_6b3b8b4c92.jpg,train/ESTP/50206_6b3b8b4c92_face.jpg,0.8742132186889648,895,181,1171,568
5902,ESTP,ESTP/50206_9691110c82.jpg,train/ESTP/50206_9691110c82_face.jpg,0.8489670157432556,135,27,176,84
5903,ESTP,ESTP/50206_b62912bd40.jpg,train/ESTP/50206_b62912bd40_face.jpg,0.8840636610984802,140,92,324,342
5904,ESTP,ESTP/50206_fcf1767d58.jpg,train/ESTP/50206_fcf1767d58_face.jpg,0.8867877125740051,825,421,1201,920
5905,ESTP,ESTP/5091_8917e53ff7.jpg,train/ESTP/5091_8917e53ff7_face.jpg,0.9298388361930847,60,41,211,263
5906,ESTP,ESTP/5091_8bb8867d7f.jpg,train/ESTP/5091_8bb8867d7f_face.jpg,0.9008123874664307,74,87,328,464
5907,ESTP,ESTP/5091_90d9165ba6.jpg,train/ESTP/5091_90d9165ba6_face.jpg,0.9278305768966675,43,33,150,188
5908,ESTP,ESTP/5091_e468fcd31b.jpg,train/ESTP/5091_e468fcd31b_face.jpg,0.9018052816390991,220,127,626,729
5909,ESTP,ESTP/512474_528e0180b0.jpg,train/ESTP/512474_528e0180b0_face.jpg,0.8879422545433044,53,92,138,206
5910,ESTP,ESTP/512474_8ff72f2c88.jpg,train/ESTP/512474_8ff72f2c88_face.jpg,0.8862771391868591,77,133,209,301
5911,ESTP,ESTP/512474_9162727cca.jpg,train/ESTP/512474_9162727cca_face.jpg,0.8712510466575623,383,136,558,354
5912,ESTP,ESTP/512474_c6f94cc622.jpg,train/ESTP/512474_c6f94cc622_face.jpg,0.8392508029937744,78,45,117,99
5913,ESTP,ESTP/5223_6b2cf3699a.jpg,train/ESTP/5223_6b2cf3699a_face.jpg,0.8965343236923218,98,29,172,140
5914,ESTP,ESTP/5223_95068b2022.jpg,train/ESTP/5223_95068b2022_face.jpg,0.9040570259094238,62,46,305,407
5915,ESTP,ESTP/5223_dde6b678b6.jpg,train/ESTP/5223_dde6b678b6_face.jpg,0.8932801485061646,373,114,656,541
5916,ESTP,ESTP/5223_f0b29eaad2.jpg,train/ESTP/5223_f0b29eaad2_face.jpg,0.907798171043396,372,128,821,764
5917,ESTP,ESTP/52426_0ae5226975.jpg,train/ESTP/52426_0ae5226975_face.jpg,0.9050459861755371,149,71,373,352
5918,ESTP,ESTP/52426_4b9805b791.jpg,train/ESTP/52426_4b9805b791_face.jpg,0.8871623277664185,25,8,137,171
5919,ESTP,ESTP/52426_821979a140.jpg,train/ESTP/52426_821979a140_face.jpg,0.8926922082901001,82,64,145,151
5920,ESTP,ESTP/53648_773681d34e.jpg,test/ESTP/53648_773681d34e_face.jpg,0.8717963695526123,246,86,341,207
5921,ESTP,ESTP/53648_8e04ce615f.jpg,test/ESTP/53648_8e04ce615f_face.jpg,0.8591797947883606,103,37,141,85
5922,ESTP,ESTP/53648_ea51726827.jpg,test/ESTP/53648_ea51726827_face.jpg,0.8743957281112671,207,279,340,443
5923,ESTP,ESTP/53648_eccd1bdf03.jpg,test/ESTP/53648_eccd1bdf03_face.jpg,0.8941452503204346,337,118,496,335
